"especievalida","min","max","ET_ID"
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20409
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20564
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20107
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20436
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29022
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13065
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20295
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21185
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29055
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13066
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20035
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17010
"Politic01.p07 Monto sembrando vida 2019 (mdp)_18 295 : 24 958.5","Politic01decil","Politic01decil",10006
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15089
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20422
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21108
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20147
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26050
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17013
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26024
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",7058
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",19015
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",1001
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21059
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21205
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15121
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14074
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",16103
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21154
"Politic01.p01 Monto sembrando vida 2019 (mdp)_5 : 54.5","Politic01decil","Politic01decil",19025
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",10028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",9003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29036
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8021
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",11013
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21096
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20115
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14009
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26066
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20045
"Politic01.p01 Monto sembrando vida 2019 (mdp)_5 : 54.5","Politic01decil","Politic01decil",8032
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29043
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",11038
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20170
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15019
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15068
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15096
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20283
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",24009
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20464
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8052
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15002
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15104
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20381
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",3009
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20110
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13013
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13051
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26053
"Politic01.p03 Monto sembrando vida 2019 (mdp)_250 : 2 945","Politic01decil","Politic01decil",30028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17002
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29052
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20308
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8015
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20565
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15091
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",16003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14101
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15094
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15083
"Politic01.p02 Monto sembrando vida 2019 (mdp)_54.5 : 250","Politic01decil","Politic01decil",21173
"Politic01.p03 Monto sembrando vida 2019 (mdp)_250 : 2 945","Politic01decil","Politic01decil",7055
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21062
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14018
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20287
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15017
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20281
"Politic01.p07 Monto sembrando vida 2019 (mdp)_18 295 : 24 958.5","Politic01decil","Politic01decil",10030
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14035
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17011
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21127
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21189
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",11010
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20129
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20267
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20286
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",32038
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20510
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20322
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",28040
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",19012
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",32008
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21079
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",1005
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20146
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21070
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20371
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",30136
"Politic01.p02 Monto sembrando vida 2019 (mdp)_54.5 : 250","Politic01decil","Politic01decil",9016
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20383
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8044
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21012
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20118
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",32003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29033
"Politic01.p03 Monto sembrando vida 2019 (mdp)_250 : 2 945","Politic01decil","Politic01decil",21211
"Politic01.p05 Monto sembrando vida 2019 (mdp)_7 136 : 10 255","Politic01decil","Politic01decil",10031
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",24056
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21104
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",7028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20356
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20086
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8064
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15010
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21155
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20503
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20120
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8022
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20320
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14060
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",24007
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8050
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",11025
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",19021
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14047
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20430
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21165
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20358
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",9005
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20249
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21201
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17030
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20384
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20362
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20396
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14072
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20374
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20376
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8002
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",5022
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26062
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20092
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15075
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8023
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21033
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13021
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14116
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20352
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8042
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20408
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20025
"Politic01.p03 Monto sembrando vida 2019 (mdp)_250 : 2 945","Politic01decil","Politic01decil",30119
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21176
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20569
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17014
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15079
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21009
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20167
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20127
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20523
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",28033
"Politic01.p02 Monto sembrando vida 2019 (mdp)_54.5 : 250","Politic01decil","Politic01decil",10038
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",19023
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20032
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17032
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20015
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",24045
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15120
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",11037
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21063
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",5028
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14064
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20245
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13058
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",17012
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",26063
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",15109
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",24022
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",8062
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",10024
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14111
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20034
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21130
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21166
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",5019
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",19010
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21164
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20228
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",21004
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",5003
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",14002
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",29025
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",20050
"Politic01.p00 Monto sembrando vida 2019 (mdp)_0","Politic01decil","Politic01decil",13041
